encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,1,0,0,0,0,1,0,0,3.92
0,1,0,0,1,0,0,0,0,1,0,3.97
0,1,0,0,1,0,0,0,0,0,1,1.0
0,0,1,0,0,0,0,1,0,0,0,3.97
0,0,0,1,0,0,0,1,0,0,0,2.26
0,0,0,1,0,0,0,0,1,0,0,3.99
0,0,0,1,0,0,0,0,0,1,0,1.7
0,0,0,0,1,0,0,1,0,0,0,4.65
0,0,0,0,1,0,0,0,1,0,0,2.3
0,0,0,0,1,0,0,0,0,1,0,11.2
0,0,0,0,0,1,0,1,0,0,0,3.97
0,0,0,0,0,1,0,0,1,0,0,5.21
0,0,0,0,0,1,0,0,0,1,0,2.27
0,0,0,0,0,0,1,0,1,0,0,4.66
0,0,0,0,0,0,1,0,0,1,0,3.97
0,0,0,1,0,0,0,1,1,0,0,1.03
0,0,1,0,0,0,0,1,0,1,0,5.18
0,0,0,0,1,0,0,1,0,0,1,3.97
0,0,0,0,1,0,0,0,1,1,1,2.2
0,0,0,0,1,0,0,0,1,0,1,1.7
0,0,0,0,1,0,0,0,0,1,1,0.99
0,0,0,0,0,0,1,1,1,1,0,4.65
0,1,0,0,0,0,1,1,1,1,0,5.1
0,1,0,0,1,0,0,1,1,1,0,3.97
0,1,1,0,0,0,0,1,1,1,0,5.23
0,1,0,1,0,0,0,1,1,1,0,4.55
0,1,0,0,1,0,0,1,1,1,1,8.63
0,1,0,0,0,1,0,0,1,1,0,4.57
0,1,0,0,0,1,0,1,0,1,0,0.99
0,1,0,0,1,0,0,1,1,0,1,4.65
1,0,0,0,1,0,0,1,1,1,0,11.44
1,0,0,1,0,0,0,1,1,1,0,1.01
1,0,0,0,1,0,0,1,1,1,1,11.18
1,0,0,0,0,1,0,1,1,1,0,1.65
1,0,0,0,1,0,0,0,1,1,1,8.21
1,0,0,0,0,0,1,1,0,1,0,3.97
1,0,0,1,0,0,0,1,1,0,0,2.24
1,0,1,0,0,0,0,1,1,1,0,1.02
1,1,0,0,1,0,0,0,1,1,0,8.21
1,1,0,0,0,1,0,1,0,1,0,3.95
1,1,0,0,0,0,1,1,1,0,0,3.94
1,1,0,0,0,1,0,1,1,0,0,3.98
1,1,0,0,1,0,0,1,1,1,1,11.19
1,1,1,0,0,0,0,1,1,0,0,4.65
1,1,0,0,1,0,0,0,1,1,1,2.26
1,1,0,0,1,0,0,1,1,0,0,1.65
1,1,0,0,0,1,0,0,1,1,0,11.2
1,1,0,0,0,0,1,1,0,1,0,5.18
1,1,1,0,0,0,0,1,0,0,0,2.27
1,1,0,1,0,0,0,1,0,1,0,1.01
1,1,0,0,1,0,0,1,0,1,0,11.45
1,1,0,0,0,0,1,0,1,1,0,1.01
1,1,0,0,1,0,0,1,0,1,1,3.98
1,1,0,0,1,0,0,1,1,0,1,1.04
1,1,0,0,1,0,0,0,1,0,0,1.02
1,1,1,0,0,0,0,0,0,1,0,3.96
0,1,0,0,1,0,0,1,0,1,0,1.0
1,1,1,0,0,0,0,0,1,0,0,0.97
0,1,0,0,0,1,0,1,1,0,0,5.18
1,1,0,0,0,0,1,0,0,1,0,8.26
1,1,0,1,0,0,0,0,1,0,0,5.21
1,1,0,0,0,0,1,0,1,0,0,5.2
1,1,0,1,0,0,0,1,0,0,0,3.97
1,1,0,0,1,0,0,1,0,0,0,3.96
1,0,0,0,0,1,0,1,1,0,0,11.47
1,1,0,1,0,0,0,0,0,0,0,3.98
1,1,0,0,1,0,0,0,0,0,0,3.95
1,1,0,0,0,1,0,0,0,0,0,3.99
1,1,0,0,0,0,1,0,0,0,0,4.0
1,1,0,0,0,0,1,1,0,0,0,1.03
1,1,0,0,1,0,0,0,0,0,1,4.66
1,0,1,0,0,0,0,1,0,0,0,8.2
1,0,1,0,0,0,0,0,1,0,0,1.03
1,0,1,0,0,0,0,0,0,1,0,4.64
1,0,0,0,1,0,0,1,0,0,0,8.26
1,0,0,0,1,0,0,0,1,0,0,3.97
1,0,0,0,1,0,0,0,0,1,0,8.58
1,0,0,0,0,1,0,1,0,0,0,3.99
1,0,0,0,0,1,0,0,1,0,0,11.45
1,0,0,0,0,1,0,0,0,1,0,3.96
1,0,0,0,0,0,1,1,0,0,0,3.98
1,0,0,0,0,0,1,0,1,0,0,4.57
1,0,0,0,0,0,1,0,0,1,0,1.72
1,0,0,1,0,0,0,1,0,1,0,11.51
1,0,0,0,1,0,0,1,0,0,1,3.99
1,0,0,1,0,0,0,0,1,1,0,1.02
1,0,0,0,1,0,0,0,1,0,1,2.28
1,0,0,0,1,0,0,0,0,1,1,1.02
0,1,1,0,0,0,0,1,0,0,0,1.73
0,1,1,0,0,0,0,0,1,0,0,1.72
0,1,1,0,0,0,0,0,0,1,0,11.36
0,1,0,1,0,0,0,0,0,1,0,11.47
0,1,0,0,1,0,0,1,0,0,0,5.21
0,1,0,0,1,0,0,0,1,0,0,4.64
0,1,0,0,0,1,0,1,0,0,0,1.02
0,1,0,0,0,1,0,0,1,0,0,5.18
0,1,0,0,0,1,0,0,0,1,0,3.97
0,1,0,0,0,0,1,1,0,0,0,1.03
0,1,0,0,0,0,1,0,1,0,0,3.99
0,1,0,0,0,0,1,0,0,1,0,1.0
0,1,0,1,0,0,0,1,0,1,0,5.16
0,1,0,0,1,0,0,1,0,0,1,1.03
0,1,0,0,1,0,0,0,1,0,1,2.27
0,1,0,0,1,0,0,0,0,1,1,3.98
0,0,1,0,0,0,0,1,1,0,0,8.44
0,0,1,0,0,0,0,0,1,1,0,3.97
0,0,0,1,0,0,0,1,0,1,0,3.99
0,0,0,1,0,0,0,0,1,1,0,11.17
0,0,0,0,1,0,0,1,1,0,0,3.98
0,0,0,0,1,0,0,1,0,1,0,11.18
0,0,0,0,1,0,0,0,1,1,0,2.17
0,0,0,0,0,1,0,1,1,0,0,1.02
0,0,0,0,0,1,0,1,0,1,0,4.0
0,0,0,0,0,1,0,0,1,1,0,1.73
0,0,0,0,0,0,1,1,1,0,0,8.52
0,0,0,0,0,0,1,1,0,1,0,1.01
0,0,0,0,0,0,1,0,1,1,0,1.02
0,0,1,0,0,0,0,1,1,1,0,3.97
0,0,0,0,1,0,0,1,1,0,1,2.25
0,0,0,0,1,0,0,1,0,1,1,4.63
0,0,0,0,0,1,0,1,1,1,0,2.23
0,0,0,1,0,0,0,1,1,1,0,11.18
0,0,0,0,1,0,0,1,1,1,0,0.97
0,1,0,0,0,0,1,0,1,1,0,1.7
0,1,0,0,0,0,1,1,0,1,0,3.99
0,1,0,0,0,0,1,1,1,0,0,2.28
0,1,0,0,1,0,0,0,1,1,1,4.63
0,0,0,0,1,0,0,1,1,1,1,2.18
0,1,1,0,0,0,0,0,1,1,0,11.2
0,1,1,0,0,0,0,1,1,0,0,1.03
0,1,1,0,0,0,0,1,0,1,0,4.65
0,1,0,1,0,0,0,0,1,1,0,1.69
0,1,0,1,0,0,0,1,1,0,0,1.01
0,1,0,0,1,0,0,1,0,1,1,1.02
0,1,0,0,1,0,0,0,1,1,0,4.64
0,1,0,0,1,0,0,1,1,0,0,5.2
1,0,0,0,0,0,1,1,1,0,0,0.99
1,0,0,0,0,0,1,0,1,1,0,0.98
1,0,0,0,0,1,0,0,1,1,0,1.01
1,0,1,0,0,0,0,0,1,1,0,1.02
1,0,0,0,0,1,0,1,0,1,0,8.24
1,0,0,0,1,0,0,0,1,1,0,3.99
1,0,1,0,0,0,0,1,1,0,0,0.99
1,0,1,0,0,0,0,1,0,1,0,1.72
1,0,0,0,1,0,0,1,0,1,0,1.0
1,0,0,0,1,0,0,1,1,0,0,1.01
1,0,0,0,1,0,0,1,0,1,1,8.25
1,0,0,0,1,0,0,1,1,0,1,8.58
1,1,0,0,1,0,0,0,0,1,0,2.26
1,1,0,1,0,0,0,0,0,1,0,0.98
1,1,0,0,1,0,0,0,1,0,1,4.0
1,1,0,0,0,1,0,1,0,0,0,3.97
1,1,0,0,0,1,0,0,1,0,0,1.72
1,1,0,0,0,1,0,0,0,1,0,4.64
1,1,0,0,1,0,0,0,0,1,1,0.99
